,Unnamed: 0,team,color,alt_color,logos,id,jersey,name,position,height,weight,year
4929,4929,San Diego,#2f99d4,#2f99d4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/301.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/301.png']",4906515.0,21,Kody Clouet,G,77,210,4
4932,4932,San Diego,#2f99d4,#2f99d4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/301.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/301.png']",5241001.0,6,Tony Duckett,G,77,185,1
4940,4940,San Diego,#2f99d4,#2f99d4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/301.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/301.png']",5105414.0,5,Bendji Pierre,F,80,230,4
4943,4943,San Diego,#2f99d4,#2f99d4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/301.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/301.png']",5176444.0,1,Santiago Trouet,F,82,218,2
4944,4944,San Diego,#2f99d4,#2f99d4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/301.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/301.png']",5241003.0,23,Kean Webb,C,83,230,1
4950,4950,San Francisco,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4700533.0,2,Carlton Linguard Jr.,C,84,225,4
4955,4955,San Francisco,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5037875.0,5,Tyrone Riley IV,G,78,180,1
4958,4958,San Francisco,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4683758.0,1,Malik Thomas,G,77,205,4
4959,4959,San Francisco,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5176426.0,35,Junjie Wang,F,81,240,2
4960,4960,San Francisco,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4703400.0,55,Marcus Williams,G,74,200,4
4979,4979,Saint Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4701184.0,33,Luke Barrett,F,78,215,4
4988,4988,Saint Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4897197.0,3,Augustas Marciulionis,G,76,200,4
4990,4990,Saint Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5174955.0,23,Paulius Murauskas,F,80,235,2
4991,4991,Saint Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4711402.0,2,Jordan Ross,G,75,190,2
4992,4992,Saint Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4701182.0,11,Mitchell Saxen,C,82,250,4
5009,5009,Portland,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4396811.0,5,Chris Austin,G,76,210,4
5013,5013,Portland,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5176494.0,11,Vincent Delano,G,74,175,1
5014,5014,Portland,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5105426.0,24,Bol Dengdit,F,83,210,2
5022,5022,Portland,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5105785.0,3,Max Mackinnon,G,78,200,3
5026,5026,Portland,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5240971.0,22,Austin Rapp,F,82,230,1
5028,5028,Santa Clara,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4896365.0,4,Adama-Alpha Bal,G,79,200,4
5029,5029,Santa Clara,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5108120.0,1,Tyeree Bryan,G,77,220,4
5031,5031,Santa Clara,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5109789.0,44,Jake Ensminger,G,81,215,2
5039,5039,Santa Clara,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4683956.0,10,Carlos Stewart Jr.,G,73,195,4
5040,5040,Santa Clara,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5109790.0,13,Christoph Tilly,C,84,240,3
5046,5046,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",5241239.0,10,Zaon Collins,G,73,170,2
5047,5047,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",4897620.0,8,Alex Crawford,F,80,215,3
5050,5050,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",5106879.0,7,Pierre Geneste Jr.,F,83,230,3
5053,5053,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",5176317.0,3,Elijah Price,F,81,205,1
5058,5058,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",4684168.0,5,Jalen Weaver,G,76,200,4
5059,5059,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",4702765.0,6,Justin Amadi,F,79,225,3
5066,5066,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",5106642.0,5,Jesaiah McWright,G,76,176,3
5068,5068,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",4432632.0,2,Dwon Odom,G,74,182,4
5072,5072,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",5101691.0,35,Ian Smikle,F,81,250,1
5073,5073,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",4593756.0,0,Keaston Willis,G,75,190,4
5076,5076,Nevada,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",4433217.0,4,Tre Coleman,F,79,225,4
5077,5077,Nevada,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",4699440.0,11,Nick Davidson,F,82,238,3
5079,5079,Nevada,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",4702876.0,20,Daniel Foster,G,78,215,4
5080,5080,Nevada,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",4397343.0,42,K.J. Hymes,F,82,225,4
5086,5086,Nevada,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",4702352.0,8,Kobe Sanders,G,81,207,4
5088,5088,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",5107142.0,13,Andrew Akuchie,F,83,215,3
5089,5089,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",4701166.0,1,Kellen Amos,G,79,190,4
5092,5092,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",4702522.0,12,Trae Broadnax,G,76,200,4
5094,5094,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",4702875.0,23,Alem Huseinovic,G,76,185,4
5101,5101,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",5107866.0,44,Caden Powell,F,82,220,3
5106,5106,SMU,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",4433563.0,33,Matt Cross,F,79,230,4
5107,5107,SMU,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",5105552.0,0,B.J. Edwards,G,75,185,3
5110,5110,SMU,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",4701551.0,3,Chuck Harris,G,76,190,4
5113,5113,SMU,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",4898283.0,2,Boopie Miller,G,72,175,3
5118,5118,SMU,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",5238184.0,24,Samet Yigitoglu,C,86,265,1
5120,5120,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",5176372.0,2,Tom Beattie,G,77,195,2
5121,5121,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",4701576.0,32,Tanner Christensen,C,82,265,4
5127,5127,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",5175369.0,5,Gytis Nemeiksa,F,80,220,4
5130,5130,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",4433062.0,22,Ryan Rapp,G,77,185,4
5134,5134,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",5107203.0,0,Kody Williams,G,72,190,3
5135,5135,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",5105544.0,1,Amaree Abram,G,76,195,3
5137,5137,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",4683631.0,13,Daniel Batcho,F,83,245,4
5140,5140,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",5070505.0,11,Kaden Cooper,G,77,195,2
5145,5145,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",5175973.0,4,Sean Newman Jr.,G,73,165,3
5147,5147,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",5105431.0,0,Devin Ree,G,80,190,3
5148,5148,Boise State,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",4432739.0,44,Dylan Anderson,F,84,235,2
5151,5151,Boise State,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",4897535.0,11,Alvaro Cardenas,G,73,182,4
5153,5153,Boise State,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",4898260.0,2,Tyson Degenhart,F,80,235,4
5157,5157,Boise State,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",4683768.0,7,Chris Lockett Jr.,G,76,205,1
5158,5158,Boise State,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",5081887.0,13,Andrew Meadow,F,79,218,2
5167,5167,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",4713935.0,6,Sadaidriene Hall,F,77,210,4
5169,5169,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",4433275.0,1,Will McClendon,G,74,215,3
5173,5173,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",4897224.0,9,Josh Uduje,G,77,190,4
5174,5174,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",4897515.0,22,Robert Vaihola,C,80,260,3
5178,5178,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",4703386.0,0,Donavan Yap,G,77,175,4
5179,5179,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",5176789.0,13,Devon Barnes,G,73,175,3
5181,5181,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",5177690.0,4,Corey Camper Jr.,G,77,180,4
5183,5183,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",4700882.0,23,Otis Frazier III,F,78,210,4
5190,5190,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",4897577.0,34,Kevin Kalu,F,81,235,4
5192,5192,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",5177691.0,5,David Terrell Jr.,G,76,185,2
5196,5196,Northern Colorado,#13558D,#ffc533,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2458.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2458.png']",4897944.0,11,Zach Bloch,G,74,185,4
5200,5200,Northern Colorado,#13558D,#ffc533,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2458.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2458.png']",4431975.0,23,Isaiah Hawthorne,F,80,205,4
5207,5207,Northern Colorado,#13558D,#ffc533,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2458.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2458.png']",5107857.0,6,Langston Reynolds,G,76,205,3
5208,5208,Northern Colorado,#13558D,#ffc533,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2458.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2458.png']",4703836.0,9,Jaron Rillie,G,75,185,4
5210,5210,Northern Colorado,#13558D,#ffc533,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2458.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2458.png']",5107858.0,14,Brock Wisne,F,81,245,3
5212,5212,Longwood,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4684022.0,14,Angelo Brizzi,G,75,193,3
5213,5213,Longwood,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4431827.0,25,Michael Christmas,F,78,228,4
5214,5214,Longwood,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5176315.0,3,Colby Garland,G,73,195,2
5219,5219,Longwood,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4897904.0,1,Kyrell Luc,G,71,175,4
5226,5226,Longwood,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4684309.0,34,Elijah Tucker,F,80,237,3
5227,5227,Utah Valley,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4858609.0,12,Osiris Grady,F,81,215,2
5231,5231,Utah Valley,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5105468.0,10,Trevan Leonhardt,G,76,175,2
5235,5235,Utah Valley,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5241380.0,0,Dominick Nelson,G,77,180,3
5239,5239,Utah Valley,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5105461.0,5,Tanner Toolson,G,77,200,2
5241,5241,Utah Valley,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5176397.0,22,Carter Welling,F,82,225,2
5248,5248,UC Davis,#002855,#c3c4c6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/302.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/302.png']",4897673.0,10,Leo DeBruhl,G,75,190,4
5250,5250,UC Davis,#002855,#c3c4c6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/302.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/302.png']",4897472.0,2,TY Johnson,G,75,190,4
5255,5255,UC Davis,#002855,#c3c4c6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/302.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/302.png']",4702596.0,7,Niko Rocak,F,81,220,4
5257,5257,UC Davis,#002855,#c3c4c6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/302.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/302.png']",5176386.0,4,Connor Sevilla,G,72,175,2
5258,5258,UC Davis,#002855,#c3c4c6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/302.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/302.png']",4897898.0,8,Pablo Tamba,F,79,210,4
5261,5261,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",5106660.0,5,Simeon Cottle,G,74,165,3
5262,5262,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",4432400.0,25,Rongie Gordon,F,80,220,4
5266,5266,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",5242126.0,13,Braedan Lue,F,80,223,1
5268,5268,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",5242125.0,10,Jamil Miller,G,78,199,1
5275,5275,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",5242127.0,14,Adrian Wooley,G,77,180,1
5278,5278,North Florida,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4897999.0,33,Oscar Berry,G,77,200,4
5280,5280,North Florida,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5239996.0,10,Josh Harris,F,80,210,1
5282,5282,North Florida,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4432036.0,2,Nate Lliteras,G,78,215,4
5283,5283,North Florida,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5143601.0,0,Jasai Miles,G,78,205,2
